Analysis code, Status, ARC chair from USA, ARC chair from LPC, Cadi contact from US, Cadi contact LPC, # of ARC members, # of ARC members form USA, # of ARC members from LPC, # of an submitters, # of submitters from USA, # of AN submitters from LPC, # AN authors, # of AN authors from USA, # of  AN authors from LPC, # of institutes, # in institutes from USA, # of institutes from LPC
EWK-08-006 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 2 | 2 | 6 | 6 | 6 | 33 | 0 | 0 | 0 | 0 | 0
EWK-09-001 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 0 | 0 | 3 | 0 | 0 | 16 | 1 | 1 | 6 | 1 | 1
EWK-09-002 | PAS-only-PUB | 0 | 0 | 1 | 0 | 3 | 1 | 0 | 1 | 1 | 0 | 18 | 0 | 0 | 0 | 0 | 0
EWK-09-003 | PAS-only-PUB | 0 | 0 | 1 | 1 | 3 | 0 | 0 | 1 | 1 | 1 | 13 | 0 | 0 | 0 | 0 | 0
EWK-09-004 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 0 | 0 | 2 | 0 | 0 | 14 | 6 | 6 | 6 | 3 | 3
EWK-09-005 | PAS-only-PUB | 1 | 0 | 1 | 1 | 3 | 0 | 0 | 1 | 1 | 1 | 7 | 6 | 6 | 4 | 3 | 3
EWK-09-006 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 2 | 2 | 1 | 1 | 1 | 11 | 5 | 4 | 7 | 3 | 2
EWK-09-007 | Completed | 1 | 0 | 0 | 0 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-008 | Completed | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-009 | Completed | 1 | 0 | 1 | 1 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-010 | Completed | 1 | 0 | 0 | 0 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-011 | Completed | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-012 | Completed | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-013 | Completed | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-014 | Completed | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-015 | Completed | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-09-016 | Completed | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-10-001 | Inactive | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-10-002 | PUB | 1 | 0 | 1 | 1 | 4 | 0 | 0 | 6 | 5 | 5 | 100 | 29 | 19 | 29 | 15 | 11
EWK-10-003 | Inactive | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-10-004 | PAS-only-PUB | 1 | 0 | 1 | 1 | 3 | 1 | 1 | 1 | 1 | 1 | 4 | 4 | 4 | 1 | 1 | 1
EWK-10-005 | PUB | 1 | 0 | 0 | 0 | 4 | 0 | 0 | 8 | 3 | 3 | 45 | 0 | 0 | 4 | 0 | 0
EWK-10-006 | PUB | 1 | 1 | 0 | 0 | 4 | 2 | 2 | 4 | 2 | 2 | 56 | 0 | 0 | 0 | 0 | 0
EWK-10-007 | PUB | 1 | 1 | 1 | 1 | 4 | 1 | 1 | 3 | 3 | 3 | 47 | 29 | 18 | 17 | 8 | 6
EWK-10-008 | PUB | 0 | 0 | 0 | 0 | 4 | 2 | 2 | 1 | 1 | 1 | 1 | 0 | 0 | 1 | 0 | 0
EWK-10-009 | PUB | 0 | 0 | 1 | 0 | 3 | 1 | 1 | 1 | 1 | 0 | 72 | 0 | 0 | 0 | 0 | 0
EWK-10-010 | PUB | 0 | 0 | 1 | 1 | 5 | 2 | 0 | 5 | 4 | 3 | 37 | 20 | 16 | 12 | 7 | 5
EWK-10-011 | PAS-only-PUB | 0 | 0 | 1 | 1 | 5 | 2 | 0 | 3 | 1 | 0 | 27 | 0 | 0 | 0 | 0 | 0
EWK-10-012 | PUB | 1 | 1 | 0 | 0 | 4 | 2 | 1 | 11 | 7 | 4 | 99 | 40 | 19 | 15 | 6 | 4
EWK-10-013 | PUB | 0 | 0 | 0 | 0 | 4 | 1 | 1 | 9 | 4 | 1 | 51 | 2 | 1 | 6 | 2 | 1
EWK-10-014 | PUB | 1 | 1 | 0 | 0 | 4 | 2 | 0 | 1 | 0 | 0 | 6 | 0 | 0 | 0 | 0 | 0
EWK-10-015 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 1 | 1 | 3 | 0 | 0 | 9 | 0 | 0 | 3 | 0 | 0
EWK-11-001 | PAS-only-PUB | 0 | 0 | 1 | 1 | 3 | 1 | 1 | 1 | 1 | 1 | 10 | 8 | 6 | 6 | 4 | 2
EWK-11-002 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0
EWK-11-003 | PUB | 0 | 0 | 1 | 0 | 4 | 2 | 1 | 1 | 1 | 0 | 6 | 0 | 0 | 0 | 0 | 0
EWK-11-004 | PUB | 0 | 0 | 1 | 1 | 4 | 3 | 0 | 1 | 0 | 0 | 13 | 0 | 0 | 0 | 0 | 0
EWK-11-005 | PAS-PUB | 1 | 1 | 1 | 1 | 4 | 2 | 2 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0
EWK-11-006 | SUPERSEDED | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-11-007 | PAS-only-PUB | 1 | 1 | 1 | 1 | 4 | 1 | 0 | 2 | 2 | 2 | 49 | 27 | 14 | 17 | 9 | 6
EWK-11-008 | SUPERSEDED | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-11-009 | SUB | 0 | 0 | 1 | 1 | 5 | 3 | 2 | 2 | 2 | 1 | 45 | 21 | 14 | 13 | 8 | 5
EWK-11-010 | PAS-only-PUB | 0 | 0 | 0 | 0 | 4 | 2 | 2 | 4 | 3 | 3 | 89 | 8 | 3 | 18 | 4 | 2
EWK-11-011 | SUPERSEDED | 0 | 0 | 1 | 1 | 4 | 2 | 2 | 2 | 2 | 1 | 32 | 16 | 13 | 12 | 7 | 5
EWK-11-012 | PUB | 1 | 0 | 0 | 0 | 3 | 1 | 1 | 3 | 0 | 0 | 23 | 0 | 0 | 7 | 0 | 0
EWK-11-013 | PAS-only-PUB | 1 | 1 | 0 | 0 | 4 | 1 | 0 | 1 | 0 | 0 | 3 | 0 | 0 | 0 | 0 | 0
EWK-11-014 | SUPERSEDED | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-11-015 | SUB | 0 | 0 | 0 | 0 | 4 | 1 | 1 | 1 | 0 | 0 | 5 | 0 | 0 | 4 | 0 | 0
EWK-11-016 | GoingToPreApp | 0 | 0 | 1 | 1 | 4 | 1 | 1 | 1 | 1 | 1 | 2 | 2 | 2 | 1 | 1 | 1
EWK-11-017 | PUB | 1 | 1 | 1 | 1 | 5 | 3 | 1 | 2 | 2 | 1 | 27 | 21 | 13 | 10 | 7 | 6
EWK-11-018 | Inactive | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-11-019 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0
EWK-11-020 | PAS-only-PUB | 1 | 1 | 1 | 1 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EWK-11-021 | PUB | 1 | 1 | 0 | 0 | 5 | 2 | 1 | 1 | 0 | 0 | 11 | 0 | 0 | 4 | 0 | 0
EXO-08-001 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 0 | 0 | 2 | 0 | 0 | 54 | 8 | 6 | 12 | 6 | 4
EXO-08-002 | Completed | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-08-003 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 14 | 0 | 0 | 0 | 0 | 0
EXO-08-004 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 6 | 0 | 0 | 0 | 0 | 0
EXO-08-005 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 1 | 0 | 1 | 0 | 0 | 3 | 0 | 0 | 0 | 0 | 0
EXO-08-006 | Completed | 0 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 5 | 0 | 0 | 0 | 0 | 0
EXO-08-007 | Completed | 1 | 0 | 0 | 0 | 3 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-08-008 | PAS-only-PUB | 0 | 0 | 1 | 1 | 3 | 0 | 0 | 1 | 1 | 1 | 3 | 3 | 3 | 2 | 2 | 2
EXO-08-009 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0
EXO-08-010 | PAS-only-PUB | 0 | 0 | 1 | 0 | 3 | 0 | 0 | 1 | 1 | 0 | 5 | 0 | 0 | 0 | 0 | 0
EXO-08-011 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 0 | 0 | 1 | 0 | 0 | 6 | 0 | 0 | 5 | 0 | 0
EXO-08-012 | Completed | - | - | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 7 | 4 | 4 | 3 | 2 | 2
EXO-08-013 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0
EXO-08-014 | Completed | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-09-001 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 1 | 0 | 3 | 0 | 0 | 0 | 0 | 0
EXO-09-002 | PAS-only-PUB | 0 | 0 | 1 | 0 | 3 | 0 | 0 | 1 | 1 | 1 | 2 | 2 | 1 | 2 | 2 | 1
EXO-09-003 | PAS-only-PUB | 0 | 0 | 1 | 1 | 3 | 0 | 0 | 1 | 1 | 1 | 8 | 0 | 0 | 0 | 0 | 0
EXO-09-004 | PAS-only-PUB | 1 | 0 | 1 | 1 | 3 | 1 | 1 | 1 | 1 | 1 | 4 | 0 | 0 | 0 | 0 | 0
EXO-09-005 | Completed | 1 | 0 | 1 | 1 | 3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-09-006 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 16 | 0 | 0 | 0 | 0 | 0
EXO-09-007 | PAS-only-PUB | 1 | 0 | 1 | 1 | 3 | 0 | 0 | 1 | 1 | 1 | 11 | 7 | 4 | 6 | 4 | 3
EXO-09-008 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 26 | 12 | 4 | 16 | 7 | 3
EXO-09-009 | PAS-only-PUB | 1 | 0 | 1 | 1 | 3 | 2 | 1 | 1 | 1 | 1 | 7 | 0 | 0 | 0 | 0 | 0
EXO-09-010 | PAS-only-PUB | 1 | 0 | 1 | 0 | 3 | 0 | 0 | 1 | 1 | 0 | 3 | 0 | 0 | 0 | 0 | 0
EXO-09-011 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 2 | 1 | 1 | 1 | 1 | 6 | 0 | 0 | 0 | 0 | 0
EXO-09-012 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0
EXO-09-013 | PAS-only-PUB | 0 | 0 | 0 | 0 | 3 | 0 | 0 | 1 | 0 | 0 | 6 | 0 | 0 | 4 | 0 | 0
EXO-09-014 | Completed | - | - | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 4 | 0 | 0 | 3 | 0 | 0
EXO-09-015 | Completed | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-10-001 | PAS-only-PUB | 1 | 0 | 1 | 1 | 3 | 1 | 1 | 1 | 1 | 1 | 19 | 9 | 8 | 12 | 7 | 6
EXO-10-002 | PUB | 0 | 0 | 1 | 1 | 4 | 2 | 1 | 1 | 1 | 1 | 12 | 0 | 0 | 0 | 0 | 0
EXO-10-003 | PUB | 0 | 0 | 1 | 0 | 4 | 1 | 1 | 1 | 1 | 0 | 8 | 0 | 0 | 0 | 0 | 0
EXO-10-004 | PAS-only-PUB | 0 | 0 | 0 | 0 | 4 | 1 | 1 | 2 | 0 | 0 | 18 | 3 | 2 | 9 | 3 | 2
EXO-10-005 | PUB | 1 | 0 | 1 | 0 | 3 | 0 | 0 | 1 | 1 | 0 | 5 | 0 | 0 | 0 | 0 | 0
EXO-10-006 | PUB | 1 | 0 | 1 | 0 | 4 | 1 | 1 | 1 | 0 | 0 | 5 | 0 | 0 | 0 | 0 | 0
EXO-10-007 | PUB | 1 | 0 | 1 | 0 | 4 | 0 | 0 | 1 | 1 | 0 | 4 | 3 | 1 | 3 | 2 | 1
EXO-10-008 | SUPERSEDED | 1 | 0 | 1 | 1 | 4 | 0 | 0 | 1 | 1 | 1 | 5 | 5 | 3 | 3 | 3 | 2
EXO-10-009 | PUB | - | - | 1 | 1 | 0 | 0 | 0 | 2 | 1 | 1 | 11 | 3 | 3 | 4 | 2 | 2
EXO-10-010 | PUB | 1 | 0 | 1 | 1 | 3 | 1 | 1 | 1 | 1 | 1 | 19 | 9 | 8 | 12 | 7 | 6
EXO-10-011 | PUB | 0 | 0 | 0 | 0 | 4 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-10-012 | SUPERSEDED | 0 | 0 | 0 | 0 | 4 | 2 | 0 | 1 | 0 | 0 | 17 | 0 | 0 | 0 | 0 | 0
EXO-10-013 | PUB | 0 | 0 | 0 | 0 | 4 | 2 | 0 | 3 | 1 | 1 | 52 | 17 | 14 | 17 | 10 | 7
EXO-10-014 | PUB | 0 | 0 | 0 | 0 | 4 | 1 | 1 | 1 | 0 | 0 | 11 | 3 | 1 | 8 | 3 | 1
EXO-10-015 | PUB | 0 | 0 | 0 | 0 | 4 | 1 | 1 | 1 | 0 | 0 | 8 | 2 | 1 | 4 | 2 | 1
EXO-10-016 | PUB | 1 | 0 | 0 | 0 | 4 | 2 | 1 | 2 | 0 | 0 | 8 | 3 | 1 | 5 | 2 | 1
EXO-10-017 | PUB | 0 | 0 | 1 | 1 | 4 | 2 | 1 | 1 | 1 | 1 | 3 | 2 | 2 | 2 | 1 | 1
EXO-10-018 | PUB | 1 | 0 | 0 | 0 | 3 | 1 | 1 | 1 | 0 | 0 | 8 | 1 | 1 | 3 | 1 | 1
EXO-10-019 | PAS-only-PUB | 1 | 0 | 0 | 0 | 3 | 0 | 0 | 1 | 1 | 0 | 4 | 4 | 1 | 4 | 4 | 1
EXO-10-020 | PAS-only-PUB | 0 | 0 | 0 | 0 | 4 | 1 | 0 | 1 | 0 | 0 | 5 | 0 | 0 | 0 | 0 | 0
EXO-10-021 | PAS-only-PUB | 0 | 0 | 0 | 0 | 4 | 2 | 1 | 1 | 0 | 0 | 8 | 0 | 0 | 3 | 0 | 0
EXO-10-022 | PAS-only-PUB | 0 | 0 | 1 | 1 | 3 | 1 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0
EXO-10-023 | SUPERSEDED | - | - | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0
EXO-10-024 | PAS-only-PUB | 0 | 0 | 1 | 0 | 3 | 0 | 0 | 1 | 1 | 0 | 22 | 0 | 0 | 0 | 0 | 0
EXO-10-025 | PAS-only-PUB | 0 | 0 | 1 | 1 | 4 | 1 | 1 | 1 | 1 | 1 | 10 | 5 | 4 | 3 | 2 | 1
EXO-10-026 | PUB | 1 | 0 | 1 | 1 | 3 | 0 | 0 | 1 | 1 | 1 | 3 | 3 | 3 | 2 | 2 | 2
EXO-11-001 | PUB | 0 | 0 | 1 | 1 | 4 | 1 | 0 | 1 | 1 | 1 | 7 | 6 | 6 | 3 | 2 | 2
EXO-11-002 | SUPERSEDED | 1 | 0 | 0 | 0 | 4 | 1 | 1 | 2 | 2 | 2 | 23 | 7 | 7 | 4 | 2 | 2
EXO-11-003 | PUB | 0 | 0 | 0 | 0 | 3 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0
EXO-11-004 | SUPERSEDED | 1 | 1 | 1 | 1 | 4 | 2 | 1 | 5 | 2 | 2 | 45 | 23 | 20 | 9 | 3 | 2
EXO-11-005 | PUB | 0 | 0 | 0 | 0 | 4 | 1 | 1 | 2 | 0 | 0 | 17 | 0 | 0 | 3 | 0 | 0
EXO-11-006 | PUB | 1 | 0 | 1 | 0 | 5 | 3 | 0 | 1 | 1 | 1 | 9 | 6 | 2 | 6 | 3 | 1
EXO-11-007 | SUPERSEDED | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-008 | PAS-only-PUB | 0 | 0 | 1 | 1 | 4 | 1 | 1 | 1 | 1 | 1 | 5 | 3 | 2 | 4 | 2 | 1
EXO-11-009 | PUB | 0 | 0 | 1 | 1 | 3 | 1 | 0 | 1 | 1 | 1 | 7 | 4 | 0 | 2 | 1 | 0
EXO-11-010 | PUB | 1 | 1 | 1 | 1 | 5 | 2 | 2 | 1 | 1 | 1 | 4 | 1 | 1 | 2 | 1 | 1
EXO-11-011 | Inactive | 1 | 1 | 1 | 1 | 4 | 2 | 2 | 1 | 1 | 1 | 6 | 4 | 3 | 3 | 2 | 1
EXO-11-012 | Completed | 0 | 0 | 1 | 0 | 3 | 0 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0
EXO-11-013 | PUB | 1 | 1 | 1 | 1 | 4 | 2 | 2 | 1 | 1 | 1 | 3 | 2 | 2 | 2 | 1 | 1
EXO-11-014 | Completed | - | - | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 0 | 25 | 0 | 0 | 0 | 0 | 0
EXO-11-015 | PUB | 1 | 0 | 1 | 1 | 4 | 1 | 1 | 2 | 1 | 1 | 20 | 4 | 4 | 5 | 2 | 2
EXO-11-016 | PUB | 0 | 0 | 1 | 1 | 5 | 2 | 1 | 1 | 1 | 1 | 8 | 6 | 6 | 6 | 5 | 5
EXO-11-017 | PUB | 0 | 0 | 1 | 1 | 5 | 3 | 0 | 1 | 0 | 0 | 7 | 4 | 4 | 5 | 2 | 2
EXO-11-018 | SUPERSEDED | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-019 | PUB | 0 | 0 | 0 | 0 | 5 | 3 | 1 | 4 | 1 | 1 | 99 | 38 | 32 | 20 | 11 | 8
EXO-11-020 | PUB | 0 | 0 | 1 | 0 | 4 | 2 | 2 | 2 | 0 | 0 | 16 | 0 | 0 | 0 | 0 | 0
EXO-11-021 | Completed | 0 | 0 | 1 | 1 | 4 | 2 | 1 | 1 | 1 | 1 | 3 | 2 | 2 | 2 | 1 | 1
EXO-11-022 | PUB | 0 | 0 | 0 | 0 | 5 | 2 | 2 | 1 | 0 | 0 | 19 | 6 | 3 | 11 | 4 | 2
EXO-11-023 | SUPERSEDED | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-024 | PUB | 0 | 0 | 0 | 0 | 5 | 1 | 1 | 4 | 0 | 0 | 14 | 1 | 1 | 4 | 1 | 1
EXO-11-025 | PUB | 0 | 0 | 1 | 1 | 5 | 3 | 3 | 1 | 1 | 1 | 35 | 28 | 27 | 6 | 3 | 2
EXO-11-026 | PAS-only-PUB | 0 | 0 | 1 | 1 | 4 | 2 | 1 | 2 | 2 | 2 | 19 | 14 | 9 | 6 | 5 | 4
EXO-11-027 | SUPERSEDED | 1 | 0 | 1 | 1 | 5 | 2 | 1 | 1 | 1 | 1 | 3 | 0 | 0 | 0 | 0 | 0
EXO-11-028 | PUB | 1 | 0 | 1 | 0 | 5 | 2 | 1 | 1 | 1 | 0 | 6 | 6 | 2 | 2 | 2 | 1
EXO-11-029 | Inactive | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-030 | PUB | 1 | 0 | 1 | 1 | 5 | 2 | 1 | 2 | 2 | 2 | 4 | 4 | 4 | 1 | 1 | 1
EXO-11-031 | PUB | 1 | 0 | 1 | 1 | 5 | 1 | 1 | 1 | 1 | 1 | 18 | 8 | 6 | 10 | 4 | 3
EXO-11-032 | Inactive | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-033 | SUPERSEDED | 1 | 0 | 0 | 0 | 4 | 3 | 1 | 1 | 0 | 0 | 3 | 0 | 0 | 1 | 0 | 0
EXO-11-034 | PUB | 1 | 0 | 0 | 0 | 5 | 3 | 1 | 1 | 0 | 0 | 6 | 2 | 2 | 3 | 1 | 1
EXO-11-035 | PUB | 1 | 1 | 0 | 0 | 5 | 2 | 2 | 2 | 0 | 0 | 7 | 0 | 0 | 3 | 0 | 0
EXO-11-036 | PUB | 1 | 1 | 0 | 0 | 5 | 2 | 2 | 2 | 0 | 0 | 16 | 0 | 0 | 3 | 0 | 0
EXO-11-037 | SUPERSEDED | 1 | 0 | 0 | 0 | 3 | 0 | 0 | 1 | 1 | 0 | 3 | 2 | 1 | 3 | 2 | 1
EXO-11-038 | PUB | 1 | 0 | 1 | 1 | 3 | 0 | 0 | 2 | 2 | 1 | 6 | 5 | 4 | 5 | 4 | 3
EXO-11-039 | SUPERSEDED | 0 | 0 | 0 | 0 | 4 | 1 | 0 | 1 | 0 | 0 | 4 | 0 | 0 | 1 | 0 | 0
EXO-11-040 | SUPERSEDED | 0 | 0 | 0 | 0 | 4 | 1 | 0 | 1 | 0 | 0 | 4 | 0 | 0 | 1 | 0 | 0
EXO-11-041 | PUB | 1 | 0 | 1 | 1 | 5 | 1 | 1 | 2 | 2 | 2 | 18 | 7 | 6 | 10 | 4 | 3
EXO-11-042 | Inactive | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-043 | PAS-only-PUB | 1 | 0 | 0 | 0 | 4 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0
EXO-11-044 | Inactive | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-045 | SUPERSEDED | 1 | 1 | 1 | 1 | 6 | 2 | 1 | 3 | 3 | 3 | 40 | 28 | 28 | 2 | 1 | 1
EXO-11-046 | SUPERSEDED | 0 | 0 | 1 | 1 | 4 | 1 | 1 | 1 | 1 | 1 | 10 | 8 | 8 | 5 | 3 | 3
EXO-11-047 | Inactive | - | - | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-048 | SUPERSEDED | - | - | 0 | 0 | 0 | 0 | 0 | 1 | 0 | 0 | 9 | 0 | 0 | 0 | 0 | 0
EXO-11-049 | Inactive | 0 | 0 | 1 | 1 | 4 | 2 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-050 | PUB | 1 | 1 | 1 | 0 | 5 | 3 | 2 | 2 | 2 | 1 | 48 | 0 | 0 | 0 | 0 | 0
EXO-11-051 | SUPERSEDED | 0 | 0 | 1 | 1 | 4 | 3 | 1 | 3 | 2 | 1 | 47 | 25 | 15 | 11 | 6 | 3
EXO-11-052 | Inactive | - | - | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-053 | Inactive | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-054 | SUPERSEDED | 1 | 1 | 0 | 0 | 4 | 2 | 1 | 1 | 0 | 0 | 1 | 0 | 0 | 1 | 0 | 0
EXO-11-055 | SUPERSEDED | 0 | 0 | 0 | 0 | 4 | 0 | 0 | 1 | 0 | 0 | 7 | 2 | 2 | 5 | 2 | 2
EXO-11-056 | PUB | 0 | 0 | 1 | 1 | 5 | 4 | 3 | 1 | 1 | 0 | 9 | 5 | 3 | 3 | 2 | 1
EXO-11-057 | Inactive | - | - | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-058 | SUPERSEDED | 1 | 1 | 1 | 0 | 4 | 2 | 1 | 2 | 2 | 1 | 31 | 0 | 0 | 0 | 0 | 0
EXO-11-059 | PUB | 0 | 0 | 1 | 1 | 5 | 2 | 2 | 2 | 0 | 0 | 2 | 0 | 0 | 1 | 0 | 0
EXO-11-060 | PUB | 0 | 0 | 1 | 1 | 5 | 1 | 0 | 1 | 1 | 1 | 7 | 6 | 6 | 3 | 2 | 2
EXO-11-061 | PAS-only-PUB | 0 | 0 | 0 | 0 | 4 | 1 | 0 | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0
EXO-11-062 | SUPERSEDED | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-063 | Inactive | - | - | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-064 | Inactive | - | - | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-065 | PUB | 1 | 1 | 1 | 0 | 4 | 2 | 1 | 1 | 1 | 0 | 24 | 0 | 0 | 0 | 0 | 0
EXO-11-066 | PAS-only-PUB | 1 | 0 | 0 | 0 | 5 | 1 | 1 | 2 | 0 | 0 | 11 | 0 | 0 | 2 | 0 | 0
EXO-11-067 | PUB | 1 | 1 | 1 | 0 | 6 | 2 | 0 | 1 | 1 | 0 | 5 | 3 | 2 | 4 | 3 | 2
EXO-11-068 | PAS-only-PUB | 1 | 0 | 1 | 1 | 4 | 2 | 1 | 1 | 1 | 1 | 4 | 4 | 4 | 2 | 2 | 2
EXO-11-069 | Inactive | - | - | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0
EXO-11-070 | Inactive | - | - | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 1 | 3 | 2 | 2 | 2 | 1 | 1
